Date;Prec;Temp;PET;Qobs
2018-11-03;1.175;25.27;5.184222605917138;1.9137421218961623
2018-11-04;0.35;24.93;5.130515054223886;1.9304727765237024
2018-11-05;3.125;24.9;5.129706878358381;1.947695079006772
2018-11-06;28.45;24.87;5.12871080701307;1.964917381489842
2018-11-07;5.825;24.47;5.0639534436338085;1.9851050112866813
2018-11-08;0.75;23.97;4.981728266831967;2.005292641083521
2018-11-09;24.75;24.8;5.12808962917459;2.0254802708803608
2018-11-10;3.875;25.7;5.286543334890728;2.039900586907449
2018-11-11;12.425;25.37;5.233099690336368;2.054320902934537
2018-11-12;0.325;27.13;5.539784829344614;2.0672687133182843
2018-11-13;3.875;27.7;5.641381633148226;2.0816890293453723
2018-11-14;15.85;25.2;5.213006531745876;2.09610934537246
2018-11-15;15.025;25.1;5.198522171682663;2.1195069074492103
2018-11-16;11.725;25.1;5.201168160250052;2.14290446952596
2018-11-17;0.15;25.13;5.208874261913699;2.1606151693002262
2018-11-18;8.175;25.93;5.349642753819524;2.1844450564334084
2018-11-19;15.25;24.27;5.064748698242166;2.208274943566591
2018-11-20;15.3;24.6;5.123984713494912;2.21423322799097
2018-11-21;1.025;24.57;5.120818739960014;2.220191512415349
2018-11-22;10.775;24.37;5.088097499835551;2.21722618510158
2018-11-23;11.025;23.3;4.904482011395791;2.21722618510158
2018-11-24;15.5;24.03;5.0327018405178485;2.223238103837472
2018-11-25;8.225;24.63;5.138375967436375;2.247714040632056
2018-11-26;2.175;25.57;5.303013144776865;2.272189977426636
2018-11-27;3.125;25.6;5.309762200105285;2.304524153498871
2018-11-28;4.05;24.5;5.120303874667114;2.335385823927765
2018-11-29;17.925;24.43;5.109496361373281;2.3662474943566587
2018-11-30;25.9;23.33;4.919748339352585;2.39136460496614
2018-12-01;28.575;23.27;4.910495208694582;2.423025914221219
2018-12-02;2.9;23.27;4.9116052826210845;2.46133625282167
2018-12-03;23.925;23.47;4.947417648118547;2.4935274040632054
2018-12-04;4.425;24.1;5.0579336320483135;2.519069525959368
2018-12-05;0.125;24.77;5.1753990803621335;2.550464288939052
2018-12-06;9.95;25.93;5.378063155126248;2.5818590519187348
2018-12-07;2.425;25.7;5.339021350940329;2.596955485327314
2018-12-08;16.775;25.3;5.270353871117036;2.609086591422122
