Date;Prec;Temp;PET;Qobs
2013-02-09;30.1;22.9;4.808346683249804;2.452902663656885
2013-02-10;22.0;23.1;4.838512425540582;2.4678617607223465
2013-02-11;8.125;23.95;4.980227855391429;2.470813273137697
2013-02-12;5.0;23.53;4.9031844800094815;2.4794183295711067
2013-02-13;27.625;24.63;5.087029203519927;2.4852165237020314
2013-02-14;3.075;25.07;5.157058060737187;2.4823479006772
2013-02-15;0.0;25.27;5.185570324245562;2.4738054176072235
2013-02-16;5.725;25.7;5.253117474663619;2.4624576975169306
2013-02-17;0.0;25.73;5.251878475007711;2.4438490293453725
2013-02-18;0.975;26.33;5.347665689473326;2.4152741309255075
2013-02-19;32.875;25.5;5.199163363374769;2.3894622121896165
2013-02-20;49.55;24.37;4.99971240074063;2.409974085778781
2013-02-21;0.85;24.9;5.082730366928141;2.4395834762979685
2013-02-22;9.65;25.3;5.143163821839745;2.4659544920993226
2013-02-23;21.55;25.23;5.123473110491156;2.483597742663657
2013-02-24;31.125;23.03;4.743123670887226;2.4895609029345374
2013-02-25;22.825;23.23;4.769177053693454;2.483516478555305
2013-02-26;17.2;23.87;4.869075315685952;2.4894796388261846
2013-02-27;3.1;24.03;4.887531494407513;2.5042339503386
2013-02-28;12.15;24.43;4.945965468490883;2.5160790067720087
2013-03-01;6.425;24.57;4.960274151896424;2.5218365688487583
2013-03-02;0.0;24.8;4.989295449909238;2.536177246049661
2013-03-03;16.375;25.6;5.113142305891012;2.5533231602708804
2013-03-04;10.075;25.63;5.107774150259643;2.5704690744921
2013-03-05;2.55;25.97;5.153695279773728;2.6050071331828435
2013-03-06;0.0;26.1;5.164226176572141;2.6367822121896163
2013-03-07;11.65;25.1;4.9871576078425175;2.6278675395033857
2013-03-08;27.7;25.03;4.964299618378428;2.609855349887133
2013-03-09;7.225;26.33;5.167177411079553;2.5979290293453725
2013-03-10;0.75;26.83;5.237139940082122;2.5831747178329576
2013-03-11;1.725;25.9;5.071714608954024;2.5684204063205422
2013-03-12;2.05;26.87;5.217847903617735;2.5536660948081265
2013-03-13;0.0;26.8;5.193065082581362;2.538911783295711
2013-03-14;12.5;24.67;4.8325439179307;2.5183999097065457
2013-03-15;34.7;24.33;4.764379490765921;2.5065548532731383
2013-03-16;5.025;24.3;4.746488442859442;2.5183170203160268
2013-03-17;3.375;24.73;4.802693469832035;2.53773020316027
2013-03-18;11.275;24.0;4.671408928086524;2.5465831151241534
2013-03-19;7.275;23.97;4.653002240630595;2.5705982844243787
2013-03-20;14.65;23.93;4.6327964980301495;2.58586130925508
2013-03-21;2.025;24.53;4.71458670475029;2.6011243340857786
2013-03-22;6.525;24.9;4.758963469515893;2.619136523702032
2013-03-23;5.925;24.17;4.628225358641942;2.6371487133182843
2013-03-24;0.95;23.53;4.512247412337201;2.6551609029345373
2013-03-25;21.3;24.07;4.582745386727219;2.679012731376975
2013-03-26;0.0;23.87;4.536217726773829;2.69376704288939
2013-03-27;6.5;23.8;4.510069389561188;2.708521354401806
2013-03-28;9.825;23.91;4.511906298298537;2.7232756659142208
2013-03-29;0.0;24.25;4.549222030337856;2.731942483069977
2013-03-30;4.7;24.95;4.64179398142806;2.7176018058690743
2013-03-31;4.225;25.55;4.717989642780841;2.6944082167042893
2013-04-01;17.875;24.65;4.562539784611731;2.6578491196388265
2013-04-02;6.925;25.15;4.6225910293300885;2.6318502934537245
2013-04-03;4.3;25.6;4.674297118204267;2.59068920993228
2013-04-04;3.3;25.15;4.5883871930498135;2.543651106094808
2013-04-05;1.625;25.17;4.574120836197731;2.496613002257336
2013-04-06;0.0;25.7;4.636738844912967;2.4557404063205417
2013-04-07;4.35;24.43;4.4278150464733175;2.414867810383748
2013-04-08;0.65;24.17;4.371638896020542;2.3739952144469525
2013-04-09;6.225;24.23;4.363447048080615;2.3303596388261854
2013-04-10;3.675;24.23;4.346181750185636;2.29582158013544
2013-04-11;6.075;24.47;4.364387126835904;2.2612835214446947
2013-04-12;2.025;24.3;4.321768318966805;2.2267454627539505
2013-04-13;3.325;23.4;4.172058668224584;2.204052460496613
2013-04-14;1.9;22.43;4.013140684540467;2.1957001354401804
2013-04-15;2.275;24.1;4.240013447887392;2.1846051467268617
2013-04-16;0.225;24.03;4.212374583258371;2.17631539503386
2013-04-17;3.55;23.47;4.113997773258896;2.1680256433408576
2013-04-18;0.0;22.57;3.9673621484963535;2.159735891647855
2013-04-19;0.0;23.07;4.022432710699257;2.1542302483069977
2013-04-20;0.0;22.73;3.957047903503112;2.1460038826185097
2013-04-21;6.75;22.33;3.883567764754139;2.137777516930023
2013-04-22;0.0;23.03;3.966248615000569;2.129551151241535
2013-04-23;12.45;23.6;4.029816197336435;2.129551151241535
2013-04-24;5.05;21.0;3.647982601912588;2.1323141309255083
2013-04-25;6.175;21.5;3.702408983931093;2.135077110609481
2013-04-26;0.15;23.1;3.909344363923891;2.1378400902934533
2013-04-27;1.725;23.93;4.007801622937495;2.140603069977427
2013-04-28;0.0;23.97;3.996397271223251;2.1433660496614
2013-04-29;2.725;25.13;4.1389006095639775;2.146129029345372
2013-04-30;0.0;25.67;4.195365736140257;2.15163467268623
2013-05-01;0.0;25.27;4.123293929034596;2.157140316027088
2013-05-02;0.0;25.67;4.160334803452128;2.1626459593679463
2013-05-03;0.0;25.33;4.0971092254343935;2.168151602708804
2013-05-04;0.0;25.33;4.080161518635188;2.1708942663656883
2013-05-05;1.55;25.0;4.019170268138106;2.176357652370203
2013-05-06;24.8;23.27;3.77192255748126;2.1818210383747183
2013-05-07;1.65;22.27;3.6237374861547433;2.187284424379233
2013-05-08;0.0;21.3;3.480775544388592;2.1845214446952594
2013-05-09;0.0;23.1;3.7041669148881375;2.1817584650112867
2013-05-10;0.0;24.53;3.877288749198393;2.178995485327313
2013-05-11;0.0;24.47;3.854278128252354;2.1762325056433407
2013-05-12;0.475;24.6;3.856309000041186;2.170726862302483
2013-05-13;0.0;25.2;3.919444123355479;2.165221218961625
2013-05-14;0.0;25.07;3.887852994467164;2.159715575620768
2013-05-15;0.0;25.47;3.9249164615642944;2.154209932279909
2013-05-16;0.0;24.33;3.764224280027069;2.148704288939052
2013-05-17;0.0;20.47;3.257039062308385;2.140477923250564
2013-05-18;0.0;21.93;3.4315261173749456;2.1322515575620766
2013-05-19;0.0;23.87;3.665913502546658;2.1267881715575614
2013-05-20;0.0;23.97;3.666039429027749;2.118626004514673
2013-05-21;0.0;23.43;3.585655930040556;2.110463837471784
2013-05-22;0.0;23.6;3.5952738783457687;2.1023016704288944
2013-05-23;0.0;23.57;3.5799965056485403;2.0941395033860046
2013-05-24;0.0;22.87;3.481361340077458;2.085977336343116
2013-05-25;0.0;21.23;3.2665150455963223;2.0778151693002256
2013-05-26;0.0;22.37;3.3983724019736017;2.0696530022573367
2013-05-27;0.0;24.4;3.63990399909493;2.064233498871332
2013-05-28;0.0;25.3;3.740841712372652;2.0561363431151243
2013-05-29;0.15;24.87;3.6777713763926494;2.0480391873589165
2013-05-30;0.0;22.77;3.4102630542016303;2.0399420316027084
2013-05-31;5.775;22.73;3.396761254698204;2.031844875846501
2013-06-01;0.675;23.5;3.482609353280849;2.029146094808126
2013-06-02;0.0;24.27;3.5683699548963097;2.026447313769752
2013-06-03;7.15;23.3;3.442422807394314;2.0237485327313767
2013-06-04;3.275;22.2;3.3015776428616213;2.029168036117382
2013-06-05;0.0;23.27;3.424508682243915;2.0291680361173814
2013-06-06;0.0;24.3;3.5424662280048445;2.0291680361173814
2013-06-07;1.275;24.6;3.572250915211182;2.0264903837471784
2013-06-08;0.0;24.4;3.542068239054043;2.023812731376976
2013-06-09;0.0;24.87;3.5929569601373577;2.0211350790067724
2013-06-10;0.325;25.0;3.603244267570577;2.0184574266365685
2013-06-11;0.0;25.05;3.6043056061948224;2.015779774266365
2013-06-12;0.0;24.55;3.539882474127969;2.015779774266365
2013-06-13;0.0;24.45;3.523878355715541;2.0131232505643344
2013-06-14;0.0;24.55;3.53222045386943;2.0104667268623038
2013-06-15;0.0;24.3;3.4991574576578235;2.0104667268623038
2013-06-16;0.0;24.85;3.562024750781392;2.007789074492099
2013-06-17;0.0;24.87;3.562017326443454;2.001135169300225
2013-06-18;0.0;25.03;3.579118402104568;1.9931664108352145
2013-06-19;0.0;24.73;3.541828180523791;1.9797781489841983
2013-06-20;0.675;24.57;3.5216631864316037;1.971809390519188
2013-06-21;0.0;24.33;3.4924052772668515;1.963840632054176
2013-06-22;1.0;23.9;3.440952784845259;1.958549525959368
2013-06-23;0.0;24.73;3.539943237575217;1.95325841986456
2013-06-24;0.525;25.4;3.6203258799545313;1.9427631602708804
2013-06-25;0.0;24.5;3.5141546354485653;1.9322679006772008
2013-06-26;0.0;23.87;3.440506174923849;1.9217726410835207
2013-06-27;24.85;23.63;3.413700014982197;1.9112773814898416
2013-06-28;0.0;25.17;3.59964163991051;1.903438645598193
2013-06-29;0.0;25.3;3.617909933768441;1.8955999097065457
2013-06-30;0.0;24.73;3.5529743975312607;1.885104650112867
2013-07-01;0.0;23.37;3.393821920355611;1.874609390519188
2013-07-02;1.0;22.03;3.2371168711703504;1.8680903837471785
2013-07-03;0.0;23.27;3.3897710217279635;1.862886230248308
2013-07-04;0.075;24.53;3.545596485762998;1.857682076749436
2013-07-05;0.0;24.13;3.502645467844549;1.852477923250564
2013-07-06;0.0;24.17;3.5129331699857724;1.8472737697516928
2013-07-07;0.0;23.7;3.462106342905995;1.8395008577878107
2013-07-08;0.0;23.67;3.464637902920852;1.8317279458239275
2013-07-09;0.0;22.87;3.374307554583217;1.829159187358916
2013-07-10;0.0;23.4;3.4453131192051765;1.826590428893905
2013-07-11;0.0;24.47;3.58259312265624;1.8240216704288936
2013-07-12;0.475;24.57;3.602625955443948;1.8214529119638831
2013-07-13;0.0;23.97;3.537606161143312;1.8188841534988711
2013-07-14;0.0;24.13;3.5656306466600967;1.8163153950338604
2013-07-15;0.0;24.63;3.635827110170376;1.813746636568848
2013-07-16;0.0;24.63;3.645178430897581;1.8111778781038377
2013-07-17;0.0;24.6;3.6511804937938295;1.8111778781038368
2013-07-18;0.0;25.5;3.772539157607481;1.8111778781038377
2013-07-19;0.0;25.3;3.758423473894749;1.8111778781038377
2013-07-20;23.875;24.67;3.691013050751033;1.8111778781038377
2013-07-21;0.0;25.6;3.818115999370682;1.8190166139954853
2013-07-22;0.0;19.8;3.103935153828325;1.8294241083521443
2013-07-23;0.0;12.5;2.197175595106964;1.8398316027088035
2013-07-24;0.0;13.33;2.308799933812601;1.842400361173815
2013-07-25;0.0;15.43;2.5817817864190453;1.8449691196388256
2013-07-26;0.0;18.83;3.0215625378576174;1.8475378781038367
2013-07-27;0.0;22.73;3.528106357283861;1.8501066365688488
2013-07-28;0.0;24.1;3.715315787638286;1.85267539503386
2013-07-29;0.0;23.9;3.702857753029216;1.8552441534988708
2013-07-30;0.0;23.7;3.69047120160842;1.8578129119638829
2013-07-31;0.0;24.23;3.772355092364192;1.8603816704288936
2013-08-01;0.0;25.43;3.941771157655842;1.8603816704288945
2013-08-02;0.0;25.8;4.004668192277318;1.8578129119638824
2013-08-03;0.0;25.57;3.9898546398317225;1.8552441534988715
2013-08-04;0.0;25.03;3.934422631519581;1.85267539503386
2013-08-05;0.0;24.67;3.9023325821985786;1.8422679006772007
2013-08-06;0.0;24.5;3.895162735304984;1.8318604063205417
2013-08-07;0.0;24.63;3.92777580197102;1.826613182844244
2013-08-08;0.0;25.43;4.049876926941518;1.829204695259593
2013-08-09;0.0;25.97;4.138263120850794;1.831796207674944
2013-08-10;0.0;19.3;3.2601019966723404;1.8292274492099323
2013-08-11;0.0;18.77;3.2019307027839967;1.826658690744921
2013-08-12;0.0;22.87;3.769521188157309;1.824089932279909
2013-08-13;0.0;25.33;4.119035942935379;1.8215211738148984
2013-08-14;0.1;21.2;3.5727673833456883;1.8164055981941312
2013-08-15;0.0;17.07;3.0219776622335304;1.811290022573364
2013-08-16;0.0;20.77;3.5431771467047755;1.806174446952596
2013-08-17;0.0;23.9;3.989962140481012;1.80362762979684
2013-08-18;0.0;24.03;4.024503514636413;1.8010808126410836
2013-08-19;0.0;25.33;4.222141736013538;1.7985339954853272
2013-08-20;0.0;25.9;4.319303469734756;1.795987178329571
2013-08-21;0.0;26.9;4.477539607158571;1.7934403611738148
2013-08-22;0.0;27.97;4.646852233470426;1.7857332731376976
2013-08-23;0.0;26.97;4.524497522726872;1.7780261851015802
2013-08-24;0.0;26.63;4.494799951522881;1.767793408577878
2013-08-25;0.0;22.8;3.966743472040448;1.7627209029345372
2013-08-26;0.0;16.93;3.14195410367159;1.757648397291196
2013-08-27;0.0;16.0;3.020961576825822;1.7525758916478555
2013-08-28;0.0;18.33;3.3697467340463376;1.7475033860045146
2013-08-29;0.0;21.47;3.83869946491506;1.7449776975169298
2013-08-30;0.0;25.3;4.41174724642042;1.7424520090293454
2013-08-31;0.0;27.63;4.769932498304255;1.739926320541761
2013-09-01;0.0;28.07;4.853388404966237;1.7374006320541755
2013-09-02;0.0;25.67;4.518851453190644;1.734874943566591
2013-09-03;11.125;22.37;4.048363501821045;1.737421760722348
2013-09-04;5.45;22.97;4.153113722108943;1.7425373363431151
2013-09-05;0.0;25.07;4.482052747031663;1.7476529119638828
2013-09-06;0.0;25.53;4.567908042710234;1.7579726410835217
2013-09-07;15.525;24.1;4.37033491795452;1.76829237020316
2013-09-08;0.95;26.1;4.688099636905759;1.7759336343115124
2013-09-09;0.625;26.47;4.761357768614354;1.7835748984198645
2013-09-10;0.0;26.77;4.824265957616792;1.788647404063206
2013-09-11;0.0;26.8;4.846217079608981;1.7937199097065464
2013-09-12;0.0;25.83;4.715114123204671;1.798792415349887
2013-09-13;0.0;26.4;4.819167069739854;1.8013181038374722
2013-09-14;0.0;27.37;4.98527255532265;1.808959367945824
2013-09-15;0.0;27.33;4.996150887207977;1.816600632054176
2013-09-16;0.0;28.2;5.147909247544312;1.824241896162528
2013-09-17;0.0;25.7;4.776095950115752;1.8318831602708805
2013-09-18;0.0;21.93;4.20330994957309;1.82681065462754
2013-09-19;0.0;25.4;4.760221980486769;1.819169390519188
2013-09-20;0.0;27.57;5.116203001286357;1.8115281264108347
2013-09-21;4.775;27.0;5.042360509866721;1.7986827088036117
2013-09-22;0.65;27.7;5.168479557675854;1.7858372911963885
2013-09-23;0.0;25.6;4.851148634001915;1.778196027088036
2013-09-24;0.0;20.73;4.091172359082481;1.7705547629796845
2013-09-25;0.0;20.83;4.119018569558651;1.7654822573363431
2013-09-26;0.0;24.0;4.637725323841706;1.7604097516930026
2013-09-27;0.0;27.4;5.195960967284504;1.7553372460496617
2013-09-28;0.0;26.83;5.118554984282331;1.768291557562077
2013-09-29;2.625;27.13;5.180685461778922;1.7761302934537244
2013-09-30;0.0;25.3;4.898472778463286;1.7839690293453727
2013-10-01;8.325;24.33;4.753871465091723;1.794464288939052
2013-10-02;24.267;24.6;4.809722992495892;1.804959548532732
2013-10-03;0.0;27.13;5.2336865758150495;1.823096072234764
2013-10-04;0.0;25.23;4.936048369819988;1.8412325959367948
2013-10-05;5.832999999999999;23.8;4.713610336044782;1.8647455530474044
2013-10-06;1.7;24.0;4.757237216612132;1.8882585101580136
2013-10-07;0.633;24.13;4.789262698815215;1.9117714672686232
2013-10-08;0.0;25.4;5.008975909589891;1.9299079909706551
2013-10-09;2.467;25.6;5.0526577835568895;1.9480445146726864
2013-10-10;0.0;25.8;5.096221560992797;1.9661810383747176
2013-10-11;0.0;23.5;4.725173190477085;1.9843175620767493
2013-10-12;9.667;24.47;4.895585108724477;1.9945503386004515
2013-10-13;0.0;25.03;4.998133817561649;1.9893031151241536
2013-10-14;0.0;25.23;5.040753251212025;1.9840558916478552
2013-10-15;36.6;24.97;5.006401184521068;1.978808668171557
2013-10-16;3.4;25.03;5.025195252625746;1.970904920993228
2013-10-17;22.067;25.53;5.117530510983153;1.970904920993228
2013-10-18;10.367;24.6;4.969800447091113;1.970904920993228
2013-10-19;4.967;25.13;5.066847304048569;1.970904920993228
2013-10-20;17.6;25.6;5.15382512284657;1.9655284875846504
2013-10-21;0.0;26.23;5.267787152951103;1.9601520541760724
2013-10-22;0.0;24.87;5.045662101888624;1.9547756207674944
2013-10-23;0.467;24.17;4.93429509895075;1.9547756207674944
2013-10-24;0.0;25.37;5.144209022314175;1.9547756207674944
2013-10-25;0.0;26.13;5.279803739392776;1.9547756207674944
2013-10-26;12.767;25.9;5.247374436704441;1.9574532731376977
2013-10-27;11.167;25.87;5.248625195380578;1.9680346726862303
2013-10-28;15.5;24.77;5.0675020671592;1.9786160722347623
2013-10-29;1.3;26.9;5.436171481941105;1.989197471783296
2013-10-30;6.233;25.5;5.20320884458793;1.9997788713318287
2013-10-31;0.867;24.93;5.111272994700124;2.0103602708803607
2013-11-01;0.5329999999999999;25.07;5.140307813007121;2.0130379232505646
2013-11-02;12.8;23.87;4.9399053625343;2.0157155756207668
2013-11-03;1.367;24.2;5.000967958136122;2.0349077200902936
2013-11-04;0.267;24.07;4.983096312271579;2.05409986455982
2013-11-05;0.0;23.83;4.946135428196392;2.067702663656885
2013-11-06;24.167;23.57;4.905499422710525;2.0925686681715567
2013-11-07;1.3;23.57;4.909302676776991;2.1174346726862305
2013-11-08;0.6;24.57;5.084905241636909;2.142300677200903
2013-11-09;4.567;25.4;5.231339755936494;2.1671666817155764
2013-11-10;0.0;27.27;5.556897505437256;2.17258618510158
2013-11-11;0.0;26.83;5.484674453190865;2.1780056884875845
2013-11-12;1.933;22.87;4.8052848799823975;2.1834251918735896
2013-11-13;50.233;24.6;5.106571753553134;2.188844695259593
2013-11-14;0.733;27.2;5.558238752391299;2.191543476297969
2013-11-15;0.3;24.97;5.176070082569083;2.194242257336343
2013-11-16;17.867;24.5;5.097490389613838;2.1969410383747183
2013-11-17;11.1;24.4;5.082671865259302;2.1996398194130924
2013-11-18;1.267;25.07;5.200897433150764;2.185824108352145
2013-11-19;0.0;25.27;5.237784185028711;2.1720083972911968
2013-11-20;3.833;24.77;5.153413004079174;2.1637820316027088
2013-11-21;14.4;24.47;5.103501125012567;2.144292460496614
2013-11-22;13.467;24.5;5.110618871132065;2.127523611738149
2013-11-23;13.533;24.7;5.14710656319629;2.123260496613996
2013-11-24;21.5;23.37;4.918282852755473;2.129018058690745
2013-11-25;12.133;23.2;4.890388197155105;2.140113047404064
2013-11-26;5.733;24.0;5.030663434691825;2.151208036117381
2013-11-27;2.633;24.33;5.089389716636863;2.151208036117381
2013-11-28;0.0;25.37;5.271309446564077;2.151208036117381
2013-11-29;10.433;25.87;5.359502299544451;2.1485092550790066
2013-11-30;1.833;25.53;5.3017972749888616;2.1458104740406325
2013-12-01;10.3;25.17;5.240524953884526;2.1431116930022567
2013-12-02;5.567;24.83;5.182638329698866;2.140412911963883
2013-12-03;2.833;24.77;5.173327129767796;2.137714130925508
2013-12-04;10.4;25.4;5.283889430043598;2.140434853273137
2013-12-05;0.0;26.8;5.528306709960224;2.143155575620768
2013-12-06;0.367;25.2;5.251131822981335;2.1404567945823927
2013-12-07;0.0;24.73;5.170329145389446;2.1350372911963884
2013-12-08;3.533;24.13;5.066845157281823;2.1117778781038377
2013-12-09;6.167000000000001;24.43;5.119859549256739;2.078497787810384
2013-12-10;0.6;24.57;5.1450158118464735;2.056649119638826
2013-12-11;7.632999999999999;25.0;5.22061171770058;2.0348004514672686
2013-12-12;0.0;26.33;5.452837969051462;2.026703295711061
2013-12-13;3.5;24.17;5.077595984874088;2.018606139954853
2013-12-14;8.8;23.97;5.043445233666832;2.0159284875846497
2013-12-15;18.9;24.97;5.218195650120354;2.0132508352144467
2013-12-16;20.433;24.63;5.159621758395208;2.010573182844244
2013-12-17;1.533;24.07;5.062694499280561;2.018735349887133
2013-12-18;6.033;24.43;5.125961816362643;2.0268975169300227
2013-12-19;24.533;23.93;5.039412842629507;2.029640180586908
2013-12-20;14.033;24.53;5.144454906895858;2.032382844243793
2013-12-21;4.367;24.2;5.087462323254621;2.048897336343115
2013-12-22;0.0;23.37;4.943313383355847;2.0654118284424383
2013-12-23;10.633;24.23;5.093614448857887;2.087260496613996
2013-12-24;11.9;22.07;4.717608588077228;2.123449841986456
2013-12-25;4.533;23.0;4.880069065552798;2.1596391873589167
2013-12-26;1.633;25.23;5.269121179024314;2.195828532731377
2013-12-27;0.0;25.53;5.321776937014749;2.2094313318284438
2013-12-28;9.7;25.07;5.241924054299242;2.2230341309255084
2013-12-29;13.733;25.1;5.247454821601301;2.236636930022573
2013-12-30;0.6;25.07;5.242493428990493;2.236636930022573
2013-12-31;5.1;24.07;5.068377209896505;2.236636930022573
2014-01-01;1.6669999999999998;24.47;5.138311913586478;2.225797110609481
2014-01-02;0.0;25.37;5.295394943090328;2.217634943566592
2014-01-03;0.5670000000000001;25.9;5.387929158022941;2.2094727765237026
2014-01-04;6.4670000000000005;25.53;5.323489558253345;2.201310609480813
2014-01-05;3.6;25.5;5.31828709843243;2.1847961173814903
2014-01-06;5.267;24.07;5.0689170504781815;2.1656039729119643
2014-01-07;4.833;24.07;5.068844936367807;2.149089480812641
2014-01-08;0.8;23.37;4.946664493534696;2.1291594582392768
2014-01-09;1.367;24.07;5.06853353667715;2.109229435665914
2014-01-10;18.667;24.6;5.160691446383319;2.089299413092551
2014-01-11;6.867000000000001;24.0;5.055771816022212;2.0810730474040637
2014-01-12;16.633;24.07;5.067594323155651;2.072846681715576
2014-01-13;13.3;23.97;5.04970907644458;2.064620316027088
2014-01-14;0.933;24.67;5.1711819169878135;2.0699967494356657
2014-01-15;7.332999999999999;24.73;5.181011652832186;2.0726744018058687
2014-01-16;2.667;24.8;5.192492977301403;2.0780508352144467
2014-01-17;25.2;24.77;5.1864559863286885;2.0807496162528216
2014-01-18;18.033;24.17;5.0810365076509045;2.083448397291196
2014-01-19;5.132999999999999;24.9;5.207179005221327;2.091610564334086
2014-01-20;33.667;23.77;5.0093065274311375;2.131318645598194
2014-01-21;29.833;23.37;4.938488869963734;2.185794040632054
2014-01-22;19.7;23.37;4.937205668291283;2.225502121896163
2014-01-23;14.567;23.67;4.987999739038522;2.2513140406320544
2014-01-24;5.632999999999999;23.3;4.922109557475478;2.2771259593679463
2014-01-25;33.133;23.23;4.908294918318492;2.301459683972912
2014-01-26;14.667;23.67;4.9829985978588445;2.332546455981941
2014-01-27;25.9;22.83;4.835122643913664;2.3621655981941307
2014-01-28;1.233;23.1;4.879993947564482;2.388864920993228
2014-01-29;3.467;24.13;5.056606091772083;2.4141120541760723
2014-01-30;4.633;24.3;5.083683148039617;2.4420579683972914
2014-01-31;25.833;22.97;4.850445326569876;2.467305101580136
2014-02-01;0.85;25.17;5.229117097132824;2.4940044243792325
2014-02-02;0.0;24.6;5.127360260090331;2.5192515575620766
2014-02-03;3.3;23.97;5.0151551969705785;2.533277742663657
2014-02-04;33.4;22.97;4.838896629234126;2.514331828442438
2014-02-05;7.8;25.3;5.238395486999635;2.4818749435665914
2014-02-06;0.0;24.6;5.113667317977584;2.4615077200902933
2014-02-07;16.1;24.03;5.011362030182539;2.44411151241535
2014-02-08;1.95;23.53;4.92108572538755;2.426715304740405
2014-02-09;9.0;23.47;4.906581723015122;2.4122186004514665
2014-02-10;6.35;24.03;4.998648246030003;2.4006213995485326
2014-02-11;19.85;23.77;4.949262708104022;2.394802076749436
2014-02-12;2.8;23.57;4.9100589061994695;2.3962591422121897
2014-02-13;36.05;23.07;4.819200463813849;2.4006311512415346
2014-02-14;14.1;23.7;4.922100643270943;2.40500316027088
2014-02-15;9.65;23.8;4.933743816923429;2.4093751693002257
2014-02-16;48.7;23.67;4.905761498325927;2.4122949887133185
2014-02-17;47.5;24.5;5.04166661284502;2.418134627539504
2014-02-18;1.8;24.4;5.018237193441295;2.4341664108352146
2014-02-19;2.167;23.57;4.870167124315317;2.456104469525959
2014-02-20;9.867;23.63;4.8737407570038895;2.4839894356659142
2014-02-21;21.8;23.53;4.8498427213531725;2.5164463205417604
2014-02-22;0.8;24.23;4.961540544962896;2.5535198194130926
2014-02-23;16.8;22.83;4.716713750081668;2.5936967945823928
2014-02-24;9.767;22.93;4.7262020737738215;2.634011106094808
2014-02-25;7.267;24.57;4.995556694215921;2.672899232505643
2014-02-26;3.833;24.53;4.9803877406375525;2.7043638826185097
2014-02-27;3.9;24.47;4.961610511201839;2.7268399097065457
2014-02-28;4.433;23.73;4.828324427786037;2.744790338600452
2014-03-01;18.867;24.63;4.970338962485324;2.7612170654627537
2014-03-02;9.6;24.3;4.9055824390047205;2.7806968848758458
2014-03-03;6.332999999999999;24.13;4.867510959823698;2.8063422121896164
2014-03-04;16.467;24.23;4.874314019330375;2.8367666817155754
2014-03-05;30.6;24.53;4.914065922238237;2.8674926410835213
2014-03-06;28.733;24.07;4.827140030641548;2.8985209029345373
2014-03-07;3.033;24.8;4.937451718063357;2.9282359367945823
2014-03-08;4.467;24.5;4.876684606798656;2.9549921444695264
2014-03-09;0.1669999999999999;25.27;4.992354300458923;2.977131738148984
2014-03-10;1.067;25.5;5.018308770735304;2.9945547629796847
2014-03-11;7.933;23.8;4.72703497533579;3.0072067720090288
2014-03-12;22.733;24.27;4.79216843862225;3.0198587810383737
2014-03-13;5.867000000000001;25.37;4.959540457798616;3.035624018058692
2014-03-14;4.033;25.13;4.907467079449005;3.054422031602708
2014-03-15;2.367;24.8;4.84072651976899;3.0746893002257343
2014-03-16;3.333;24.73;4.816146805672737;3.0948907449209933
2014-03-17;0.0;25.3;4.894773364813679;3.108876297968397
2014-03-18;0.4;25.03;4.837324486566838;3.1135538600451462
2014-03-19;3.2;24.3;4.70600502763122;3.1088616704288934
2014-03-20;1.167;24.47;4.719271095642879;3.0963299322799087
2014-03-21;8.933;25.03;4.794413773913011;3.0759326410835213
2014-03-22;2.3;24.4;4.679382140594223;3.050789525959368
2014-03-23;4.6;23.55;4.5298537534874;3.024033318284424
2014-03-24;0.0;24.4;4.649844862345381;2.995747720090293
2014-03-25;1.767;24.05;4.57959248312438;2.9690752144469528
2014-03-26;30.733;24.05;4.564500345091089;2.9471444695259588
2014-03-27;17.133;23.3;4.431769573770195;2.9267471783295704
2014-03-28;30.867;22.75;4.330868204004994;2.909433047404063
2014-03-29;29.833;23.0;4.354810832460171;2.8952670880361167
2014-03-30;5.9;23.0;4.339573672119722;2.884249300225733
2014-03-31;12.1;23.85;4.455450120923969;2.877944018058692
2014-04-01;1.067;23.95;4.454823836914321;2.876370744920993
2014-04-02;0.633;24.4;4.5076012027298376;2.8779399548532725
2014-04-03;9.4;24.45;4.498629089252145;2.879498600451467
2014-04-04;3.9;25.45;4.634042787010508;2.8794986004514667
2014-04-05;0.0;26.3;4.74544190165691;2.8794986004514667
2014-04-06;5.733;26.35;4.734910840000701;2.87796920993228
2014-04-07;9.9;25.9;4.648980120150374;2.873397291196388
2014-04-08;0.0;27.0;4.795764301428088;2.8673325507900667
2014-04-09;0.2;25.4;4.538104353802623;2.859764424379232
2014-04-10;8.9;24.0;4.311983262243703;2.8491683972911965
2014-04-11;7.467;25.1;4.457687564226696;2.835545282167044
2014-04-12;0.0;24.0;4.277518131400592;2.820332641083521
2014-04-13;4.167;22.9;4.098606931107954;2.802077471783296
2014-04-14;10.267;20.3;3.701511458945455;2.7822677200902937
2014-04-15;0.0;21.2;3.81746915239346;2.75784704288939
2014-04-16;0.233;23.5;4.135469363515797;2.7303740857787804
2014-04-17;3.533;25.5;4.407338675251013;2.7014229345372454
2014-04-18;4.433;25.1;4.331432741013429;2.677083521444694
2014-04-19;3.6;25.9;4.427971883170896;2.658889300225733
2014-04-20;0.2;24.7;4.238165262677332;2.6437782392776525
2014-04-21;0.0;25.3;4.30560202239482;2.6317300225733637
2014-04-22;5.033;23.5;4.03275367561599;2.621241264108352
